ID	TOKENS	PROTOFORM	ALIGNMENT	IPA	COUNTERPART	COGIDS	DOCULECT	NOTE	HISTORY	STRUCTURE	BORROWING	CONCEPT	PROTO	GLOSSID
2176	s ċ a m u	*skámō	ʃ - eɪ m ( - )	ʃeɪm	sċamu	296	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shame	*skamō	354
1080	ʃ aː m	*skamō	ʃ - aː m ( - )	ʃaːm	Scham	296	German					shame	*skamō	354
1427	s x eː r ə	*skéraną	s x eː r ə - ( - - )	sxeːrə	scheren	390	Dutch					shear	*skéraną	219
1426	ʃ ɪə	*skéraną	ʃ - ɪə r - - ( - - )	ʃɪə	shear	390	English					shear	*skéraną	219
2177	s ċ i e r a n	*skéraną	ʃ - ɪə r - - ( - - )	ʃɪə	sċieran	390	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shear	*skéraną	219
1425	ʃ eː r ə n	*skéraną	ʃ - eː r ə n ( - - )	ʃeːrən	scheren	390	German					shear	*skéraną	219
1117	s x eː d ə	*skáiθiz	s x eː d ə ( - )	sxeːdə	schede	306	Dutch					sheath	*skáiθiz	220
1116	ʃ iː θ	*skáiθiz	ʃ - iː θ - ( - )	ʃiːθ	sheath	306	English					sheath	*skáiθiz	220
2178	s ċ ē a þ	*skáiθiz	ʃ - iː θ - ( - )	ʃiːθ	sċēaþ	306	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sheath	*skáiθiz	220
1115	ʃ ai d ə	*skáiθiz	ʃ - ai d ə ( - )	ʃaidə	Scheide	306	German					sheath	*skáiθiz	220
1371	s x aː p	*skēpą	s x aː p ( - - )	sxaːp	schaap	375	Dutch					sheep	*skēpą	221
1370	ʃ iː p	*skēpą	ʃ - iː p ( - - )	ʃiːp	sheep	375	English					sheep	*skēpą	221
2179	s ċ ē a p	*skēpą	ʃ - iː p ( - - )	ʃiːp	sċēap	375	Old_English	R/T vol.2 12522: PWGmc *skap > OE scéap (WS)				sheep	*skēpą	221
1369	ʃ aː f	*skēpą	ʃ - aː f ( - - )	ʃaːf	Schaf	375	German					sheep	*skēpą	221
310	s x ɪ l t	*skélduz	s x ɪ l t ( - - )	sxɪlt	schild	86	Dutch					shield	*skélduz	222
309	ʃ iː l d	*skélduz	ʃ - iː l d ( - - )	ʃiːld	shield	86	English					shield	*skélduz	222
2180	s c i e l d	*skélduz	ʃ - iː l d ( - - )	ʃiːld	sċield	86	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shield	*skélduz	222
308	ʃ ɪ l t	*skélduz	ʃ - ɪ l t ( - - )	ʃɪlt	Schild	86	German	BOR				shield	*skélduz	222
963	ʃ ɪ l ɪ ŋ	*skéllinaz	ʃ - ɪ l ɪ ŋ - ( - - )	ʃɪlɪŋ	shilling	264	English					shilling	*skéllinaz	355
2181	s ċ i l l i n g	*skéllinaz	ʃ - ɪ l ɪ ŋ - ( - - )	ʃɪlɪŋ	sċilling	264	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shilling	*skéllinaz	355
962	ʃ ɪ l ɪ ŋ	*skéllinaz	ʃ - ɪ l ɪ ŋ - ( - - )	ʃɪlɪŋ	Schilling	264	German					shilling	*skéllinaz	355
1401	s x ɛɪ n ə	*skīnaną	s x ɛɪ n ə - ( - - )	sxɛɪnə	schijnen	383	Dutch					shine	*skīnaną	223
1400	ʃ aɪ n	*skīnaną	ʃ - aɪ n - - ( - - )	ʃaɪn	shine	383	English					shine	*skīnaną	223
2182	s ċ ī n a n	*skīnaną	ʃ - aɪ n - - ( - - )	ʃaɪn	sċīnan	383	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shine	*skīnaną	223
1399	ʃ ai n ə n	*skīnaną	ʃ - ai n ə n ( - - )	ʃainən	scheinen	383	German					shine	*skīnaną	223
591	s x ɑu d ə r	*skuldrō	s x ɑu - d ə r ( - )	sxɑudər	schouder	162	Dutch					shoulder	*skuldrō	224
590	ʃ əʊ l d ə	*skuldrō	ʃ - əʊ l d ə r ( - )	ʃəʊldə	shoulder	162	English					shoulder	*skuldrō	224
2183	s c u l d r a	*skúldrō	ʃ - əʊ l d ə r ( - )	ʃəʊldə	sċuldra	162	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shoulder	*skuldrō	224
589	ʃ ʊ l t ə r	*skuldrō	ʃ - ʊ l t ə r ( - )	ʃʊltər	Schulter	162	German					shoulder	*skuldrō	224
1442	s x œy v ə	*skéubaną	s x œy v ə - ( - - )	sxœyvə	schuiven	394	Dutch					shove	*skéubaną	225
1441	ʃ ʌ v	*skéubaną	ʃ - ʌ v - - ( - - )	ʃʌv	shove	394	English					shove	*skéubaną	225
2184	s ċ u f o n	*skúbun	ʃ - ʌ v - - ( - - )	ʃʌv	sċufon	394	Old_English	Past 3pl. Infinitive sċūfan has analogical ū (Campbell §740); past 3pl sċufon is lautgesetzlich from *skubun.				shove	*skúbun	225
1440	ʃ iː b ə n	*skéubaną	ʃ - iː b ə n ( - - )	ʃiːbən	schieben	394	German					shove	*skéubaną	225
723	s x ɔ f ə l	*skuflō	s x ɔ f ə l ( - )	sxɔfəl	schoffel	198	Dutch					shovel	*skuflō	226
722	ʃ ʌ v ə l	*skuflō	ʃ - ʌ v ə l ( - )	ʃʌvḷ	shovel	198	English					shovel	*skuflō	226
2185	s c o f l	*skúflō	ʃ - ʌ v ə l ( - )	ʃʌvḷ	sċofl	198	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | Proto corrected: Kroonen *skublō-/*skuflō with short u (not long ū). Palatal marker normalized.			shovel	*skuflō	226
721	ʃ au f ə l	*skuflō	ʃ - au f ə l ( - )	ʃaufəl	Schaufel	198	German					shovel	*skuflō	226
1287	s x ɑu ʋ ə	*skawōjaną	s x ɑu ʋ - - ə - ( - - )	sxɑuʋə	schouwen	353	Dutch					show	*skawōjaną	227
1286	ʃ əʊ	*skawōjaną	ʃ - əʊ - - - - - ( - - )	ʃəʊ	show	353	English					show	*skawōjaną	227
2186	s ċ ē a w i a n	*skáwōjaną	ʃ - əʊ - - - - - ( - - )	ʃəʊ	sċēawian	353	Old_English	Normalized sċ: initial sc always [ʃ] in OE (Campbell §440).	Source: Wiktionary etymology (template:inh)			show	*skawōjaną	227
1285	ʃ au ə n	*skawōjaną	ʃ - au - - - ə n ( - - )	ʃauən	schauen	353	German					show	*skawōjaną	227
1194	ʃ aʊ ə	*skūrō	ʃ - aʊ ə r ( - )	ʃaʊə	shower	327	English					shower	*skūrō	356
2187	s ċ ū r	*skūrō	ʃ - aʊ ə r ( - )	ʃaʊə	sċūr	327	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shower	*skūrō	356
1193	ʃ au ə r	*skūrō	ʃ - au ə r ( - )	ʃauər	Schauer	327	German					shower	*skūrō	356
231	s aɪ d	*sīdōn	s aɪ d - ( - )	saɪd	side	64	English					side	*sīdōn	357
2188	s ī d e	*sīdōn	s aɪ d - ( - )	saɪd	sīde	64	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			side	*sīdōn	357
230	z ai t ə	*sīdōn	z ai t ə ( - )	zaitə	Seite	64	German					side	*sīdōn	357
1750	z eː f	*síbaz	z eː f ( - - )	zeːf	zeef	479	Dutch					sieve	*síbaz	228
1749	s ɪ v	*síbaz	s ɪ v ( - - )	sɪv	sieve	479	English					sieve	*síbaz	228
2189	s i f e	*síbi	s ɪ v ( - )	sɪv	sife	479	Old_English		Kroonen 2013:429 gives only *sebjō- (ja-stem fem. 'kinship' > OE sibb); 'sieve' is absent. Consensus reconstruction PGmc *sibi- (neuter i-stem, orig. s-stem *sib-iz, PIE *seib-/*seip- 'to drip, strain', Pokorny IEW I 889–890, 894). Kluge/Seebold (s.v. Sieb) WGmc *sibi- n.; Brunner §288 Anm. (orig. s-stem absorbed into i-decl.); Campbell §§608–609 (short neut. i-stem, cf. spere, gedyre). Early Corpus Glossary form sibi (Campbell §444, archaic ⟨b⟩) confirms the *-i ending. Cannot be *sibja- (would feed WGG → OE **sibb, cf. OE sibb 'kinship' < *sibjō). Cannot be *sibaz a-stem (would give OE **sif). PROTOFORM corrected 2026-04-24 from *síbaz to *síbi per §17.15 three-agent research (Kroonen, Orel, Kluge, Brunner, Campbell, R/T, Hogg, Fulk, Pokorny).			sieve	*síbaz	228
1748	z iː p	*síbaz	z iː b ( - - )	ziːp	Sieb	479	German					sieve	*síbaz	228
1569	z ɪ ŋ ə	*síngwaną	z ɪ ŋ - ə - ( - - )	zɪŋə	zingen	430	Dutch					sing	*síngwaną	229
1568	s ɪ ŋ	*síngwaną	s ɪ ŋ - - - ( - - )	sɪŋ	sing	430	English					sing	*síngwaną	229
2190	s i n g a n	*síngwaną	s ɪ ŋ - - - ( - - )	sɪŋ	singan	430	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sing	*síngwaną	229
1567	z ɪ ŋ ə n	*síngwaną	z ɪ ŋ - ə n ( - - )	zɪŋən	singen	430	German					sing	*síngwaną	229
1609	z ɛ ŋ ə	*sángijaną	z ɛ ŋ - - ə - ( - - )	zɛŋə	zengen	441	Dutch					singe	*sángijaną	230
1608	s ɪ n ʤ	*sángijaną	s ɪ n ʤ - - - ( - - )	sɪnʤ	singe	441	English					singe	*sángijaną	230
2191	s e n ġ a n	*sángijaną	s ɪ n ʤ - - - ( - - )	sɪnʤ	senġan	441	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			singe	*sángijaną	230
1607	z ɛ ŋ ə n	*sángijaną	z ɛ ŋ - - ə n ( - - )	zɛŋən	sengen	441	German					singe	*sángijaną	230
1055	z ʉ s t ə r	*swestēr	z - ʉ s t ə r	zʉstər	zuster	289	Dutch					sister	*swestēr	231
1054	s ɪ s t ə	*swestēr	s - ɪ s t ə r	sɪstə	sister	289	English					sister	*swestēr	231
2192	s w e s t e r	*swéstēr	s - ɪ s t ə r	sɪstə	swester	289	Old_English		Target switched swustor → Anglian swester per DEV_NOTES §17.21: lautgesetzlich Anglian NomSg attested in Rushworth² and Lindisfarne (9th-10th c.); late-WS swustor reflects sporadic labio-velar rounding or analogical innovation, not regular sound change. §17.16/§17.20 precedent.			sister	*swestēr	231
1053	ʃ v ɛ s t ə r	*swestēr	ʃ v ɛ s t ə r	ʃvɛstər	Schwester	289	German					sister	*swestēr	231
1191	z ɪ t ə	*sétjaną	z ɪ t - ə - ( - - )	zɪtə	zitten	326	Dutch					sit	*sétjaną	232
1190	s ɪ t	*sétjaną	s ɪ t - - - ( - - )	sɪt	sit	326	English					sit	*sétjaną	232
2193	s i t t a n	*sétjaną	s ɪ t - - - ( - - )	sɪt	sittan	326	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sit	*sétjaną	232
1189	z ɪ ts ə n	*sétjaną	z ɪ ts - ə n ( - - )	zɪt͡sən	sitzen	326	German					sit	*sétjaną	232
1162	z ɛ s	*séxs	z ɛ - s	zɛs	zes	318	Dutch					six	*séxs	233
1161	s ɪ k s	*séxs	s ɪ k s	sɪks	six	318	English					six	*séxs	233
2194	s i x	*séxs	s ɪ k s	sɪks	six	318	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			six	*séxs	233
1160	z ɛ k s	*séxs	z ɛ k s	zɛks	sechs	318	German					six	*séxs	233
1146	s l aː n	*sláxaną	s l aː - - n ( - - )	slaːn	slaan	314	Dutch					slay	*sláxaną	234
1145	s l eɪ	*sláxaną	s l eɪ - - - ( - - )	sleɪ	slay	314	English					slay	*sláxaną	234
2195	s l ē a n	*sláxaną	s l eɪ - - - ( - - )	sleɪ	slēan	314	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			slay	*sláxaną	234
1144	ʃ l aː ɡ ə n	*sláxaną	ʃ l aː ɡ ə n ( - - )	ʃlaːɡən	schlagen	314	German					slay	*sláxaną	234
1668	s l aː p ə	*slēpaną	s l aː p ə - ( - - )	slaːpə	slapen	457	Dutch					sleep	*slēpaną	235
1667	s l iː p	*slēpaną	s l iː p - - ( - - )	sliːp	sleep	457	English					sleep	*slēpaną	235
2196	s l ǣ p a n	*slēpaną	s l iː p - - ( - - )	sliːp	slǣpan	457	Old_English	OE target: slǣp→slǣpan (inf. of str.v. class VII 'to sleep')				sleep	*slēpaną	235
1666	ʃ l aː f ə n	*slēpaną	ʃ l aː f ə n ( - - )	ʃlaːfən	schlafen	457	German					sleep	*slēpaną	235
1912	s l ɛɪ m	*slīmą	s l ɛɪ m ( - - )	slɛɪm	slijm	524	Dutch					slime	*slīmą	236
1911	s l aɪ m	*slīmą	s l aɪ m ( - - )	slaɪm	slime	524	English					slime	*slīmą	236
2197	s l ī m	*slīmą	s l aɪ m ( - - )	slaɪm	slīm	524	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			slime	*slīmą	236
1910	ʃ l ai m	*slīmą	ʃ l ai m ( - - )	ʃlaim	Schleim	524	German					slime	*slīmą	236
1815	s m eː r ə	*smérwijaną	s m eː r - - ə - ( - - )	smeːrə	smeren	497	Dutch					smear	*smérwijaną	237
1814	s m ɪə	*smérwijaną	s m ɪə r - - - - ( - - )	smɪə	smear	497	English					smear	*smérwijaną	237
2198	s m ie r w a n	*smérwijaną	s m ɪə r - - - - ( - - )	smɪə	smierwan	497	Old_English	Source: Kroonen p.458 *smerwjan- > OE smierwan; R/T §6.7.1 p.289 WS smierwan (Merc. smirwan is Anglian)				smear	*smérwijaną	237
1813	ʃ m iː r ə n	*smérwijaną	ʃ m iː r - - ə n ( - - )	ʃmiːrən	schmieren	497	German					smear	*smérwijaną	237
1059	s n eː ʋ	*snáiwaz	s n eː ( ʋ - - )	sneːʋ	sneeuw	290	Dutch					snow	*snáiwaz	238
1058	s n əʊ	*snáiwaz	s n əʊ ( - - - )	snəʊ	snow	290	English					snow	*snáiwaz	238
2199	s n ā w	*snáiwaz	s n əʊ ( - - - )	snɑːw	snāw	290	Old_English		Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | TSV fix: proto *snaigwăz → *snaiwăz (Kroonen *snaiwa-, R/T *snaiwaz; no labiovelar in this etymology).			snow	*snáiwaz	238
1057	ʃ n eː	*snáiwaz	ʃ n eː ( - - - )	ʃneː	Schnee	290	German					snow	*snáiwaz	238
1100	z ɔ r x	*surgō	z ɔ r x -	zɔrx	zorg	301	Dutch					sorrow	*surgō	239
1099	s ɔ r əʊ	*surgō	s ɔ r əʊ -	sɔrəʊ	sorrow	301	English					sorrow	*surgō	239
2200	s o r g	*súrgō	s ɔ r əʊ -	sɔrəʊ	sorg	301	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sorrow	*surgō	239
1098	z ɔ r ɡ ə	*surgō	z ɔ r ɡ ə	zɔrɡə	Sorge	301	German					sorrow	*surgō	239
1325	z iː l	*saiwalō	z iː - - l -	ziːl	ziel	363	Dutch					soul	*saiwalō	240
1324	s əʊ l	*saiwalō	s əʊ - - l -	səʊl	soul	363	English					soul	*saiwalō	240
2201	s ā w o l	*sáiwalō	s əʊ - - l -	səʊl	sāwol	363	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			soul	*saiwalō	240
1323	z eː l ə	*saiwalō	z eː - - l ə	zeːlə	Seele	363	German					soul	*saiwalō	240
1359	s p ɑ n ə	*spánnaną	s p ɑ n ə - ( - - )	spɑnə	spannen	372	Dutch					span	*spánnaną	241
1358	s p æ n	*spánnaną	s p æ n - - ( - - )	spæn	span	372	English					span	*spánnaną	241
2202	s p a n n a n	*spánnaną	s p æ n - - ( - - )	spæn	spannan	372	Old_English	OE target: spann→spannan (inf. of str.v. class VII; noun 'spann' in *spannō row)				span	*spánnaną	241
570	s p æ n	*spannō	s p æ n ( - )	spæn	span	156	English					span	*spannō	241
2203	s p a n n e	*spánnai	s p æ n ( - )	spæn	spanne	156	Old_English	Dat.sg. paradigm-cell (Brunner §252). Fem. ō-stem dat.sg. *-ai preserves medial geminate; unstressed word-final *ai→*ē (R/T §6.1.5; §17.12).	See DEV_NOTES §fem-ō-stem-datsg.			span	*spannō	241
1357	ʃ p a n ə n	*spánnaną	ʃ p a n ə n ( - - )	ʃpanən	spannen	372	German					span	*spánnaną	241
569	ʃ p a n ə	*spannō	ʃ p a n ( ə )	ʃpanə	Spanne	156	German					span	*spannō	241
1232	s p ɑ r	*sparrô	s p ɑ r - -	spɑr	spar	338	Dutch					spar	*sparrô	242
1231	s p ɑː	*sparrô	s p ɑː r - -	spɑː	spar	338	English					spar	*sparrô	242
2204	s p e a r r a	*spárrô	s p ɑː r - -	spɑː	spearra	338	Old_English	Kroonen *sparran- m. 'rafter, spar' → OE spearra m.; sperran is the verb 'to bar'				spar	*sparrô	242
1230	ʃ p a r ə n	*sparrô	ʃ p a r ə n	ʃparən	Sparren	338	German					spar	*sparrô	242
835	s p aː r ə	*sparēną	s p aː r ə - ( - - )	spaːrə	sparen	229	Dutch					spare	*sparēną	243
834	s p ɛə	*sparēną	s p ɛə r - - ( - - )	spɛə	spare	229	English					spare	*sparēną	243
2205	s p a r i a n	*spárēną	s p ɛə r - - ( - - )	spɛə	sparian	229	Old_English	R/T: PGmc *sparēną > OE sparian (to spare); not adj spær				spare	*sparēną	243
833	ʃ p aː r ə n	*sparēną	ʃ p aː r ə n ( - - )	ʃpaːrən	sparen	229	German					spare	*sparēną	243
367	s p eː r	*spéru	s p eː r ( - )	speːr	speer	101	Dutch					spear	*spéru	244
366	s p ɪə	*spéru	s p ɪə r ( - )	spɪə	spear	101	English					spear	*spéru	244
2206	s p e o r u	*spéru	s p ɪə r u	spɪəru	speoru	101	Old_English		Paradigm-cell target: NApl speoru (Épinal-Erfurt "Contos, speoru"; Brunner §110.1; Campbell §607). Lautgesetzlich outcome of *spéru via back-umlaut + retention of -u after light stem (Campbell §210). WS spere is analogical levelling from NSg (Campbell §210.1). See DEV_NOTES §17.16–17.17.			spear	*spéru	244
365	ʃ p eː r	*spéru	ʃ p eː r ( - )	ʃpeːr	Speer	101	German					spear	*spéru	244
303	s p ɪ n ə	*spínnaną	s p ɪ n ə - ( - - )	spɪnə	spinnen	84	Dutch					spin	*spínnaną	245
302	s p ɪ n	*spínnaną	s p ɪ n - - ( - - )	spɪn	spin	84	English					spin	*spínnaną	245
2207	s p i n n a n	*spínnaną	s p ɪ n - - ( - - )	spɪn	spinnan	84	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spin	*spínnaną	245
301	ʃ p ɪ n ə n	*spínnaną	ʃ p ɪ n ə n ( - - )	ʃpɪnən	spinnen	84	German					spin	*spínnaną	245
181	s p ɪ l	*spennilō	s p ɪ - - - l ( - )	spɪl	spil	51	Dutch					spindle	*spennilō	246
180	s p ɪ n d ə l	*spennilō	s p ɪ n d ə l ( - )	spɪndḷ	spindle	51	English					spindle	*spennilō	246
2208	s p i n d l e	*spénnilō	s p ɪ n d ə l ( - )	spɪndḷ	spindle	51	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spindle	*spennilō	246
179	ʃ p ɪ n d ə l	*spennilō	ʃ p ɪ n d ə l ( - )	ʃpɪndəl	Spindel	51	German					spindle	*spennilō	246
417	s p aː n	*spēnuz	s p aː n ( - - )	spaːn	spaan	114	Dutch					spoon	*spēnuz	247
416	s p uː n	*spēnuz	s p uː n ( - - )	spuːn	spoon	114	English					spoon	*spēnuz	247
2209	s p ō n	*spēnuz	s p uː n ( - - )	spuːn	spōn	114	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spoon	*spēnuz	247
415	ʃ p aː n	*spēnuz	ʃ p aː n ( - - )	ʃpaːn	Span	114	German					spoon	*spēnuz	247
1504	s p r ɛɪ d ə	*spráidijaną	s p r ɛɪ d - ə - ( - - )	sprɛɪdə	spreiden	412	Dutch					spread	*spráidijaną	248
1503	s p r ɛ d	*spráidijaną	s p r ɛ d - - - ( - - )	sprɛd	spread	412	English					spread	*spráidijaną	248
2210	s p r ǣ d a n	*spráidijaną	s p r ɛ d - - - ( - - )	sprɛd	sprǣdan	412	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spread	*spráidijaną	248
1502	ʃ p r ai t ə n	*spráidijaną	ʃ p r ai t - ə n ( - - )	ʃpraitən	spreiten	412	German					spread	*spráidijaną	248
71	s p oː r	*spurô	s p oː r ( - - )	spoːr	spoor	20	Dutch					spur	*spurô	249
70	s p ɜː	*spurô	s p ɜː r ( - - )	spɜː	spur	20	English					spur	*spurô	249
2211	s p o r a	*spúrô	s p ɜː r ( - - )	spɜː	spora	20	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spur	*spurô	249
69	ʃ p ɔ r n	*spurô	ʃ p ɔ r ( - n )	ʃpɔrn	Sporn	20	German					spur	*spurô	249
1405	s t ɑ f	*stábiz	s t ɑ f ( - - )	stɑf	staf	384	Dutch					staff	*stábiz	250
1404	s t ɑː f	*stábiz	s t ɑː f ( - - )	stɑːf	staff	384	English					staff	*stábiz	250
2212	s t æ f	*stábaz	s t ɑː f ( - - )	stɑːf	stæf	384	Old_English	Kroonen: *staba- m. 'staff; letter' (a-stem). OE stæf has æ (not e), ruling out i-stem *-iz. Using a-stem *stabăz.				staff	*stábaz	250
1403	ʃ t aː p	*stábiz	ʃ t aː b ( - - )	ʃtaːp	Stab	384	German					staff	*stábiz	250
30	s t aː r t	*stúrtijaną	s t aː r t ( - - )	staːrt	staart	8	Dutch					start	*stúrtijaną	251
29	s t ɑː t	*stúrtijaną	s t ɑː - t ( - - )	stɑːt	start	8	English					start	*stúrtijaną	251
2213	s t y r t a n	*stúrtijaną	s t ɑː - t ( - - )	stɑːt	styrtan	8	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			start	*stúrtijaną	251
28	ʃ t ɛ r ts	*stúrtijaną	ʃ t ɛ r ts ( - - )	ʃtɛrt͡s	Sterz	8	German					start	*stúrtijaną	251
322	s t ɛ r v ə	*stérbaną	s t ɛ r v ə - - -	stɛrvə	sterven	89	Dutch					starve	*stérbaną	252
321	s t ɑː v	*stérbaną	s t ɑː - v - - - -	stɑːv	starve	89	English					starve	*stérbaną	252
2214	s t e o r f a n	*stérbaną	s t ɑː - v - - - -	stɑːv	steorfan	89	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			starve	*stérbaną	252
320	ʃ t ɛ r b ə n	*stérbaną	ʃ t ɛ r b ə n - -	ʃtɛrbən	sterben	89	German					starve	*stérbaną	252
460	s t eː l ə	*stélaną	s t eː l ə - ( - - )	steːlə	stelen	126	Dutch					steal	*stélaną	253
459	s t iː l	*stélaną	s t iː l - - ( - - )	stiːl	steal	126	English					steal	*stélaną	253
2215	s t e l a n	*stélaną	s t iː l - - ( - - )	stiːl	stelan	126	Old_English		Source: Wiktionary etymology (Old English link) | Source: Wiktionary etymology (Old English link)			steal	*stélaną	253
458	ʃ t eː l ə n	*stélaną	ʃ t eː l ə n ( - - )	ʃteːlən	stehlen	126	German					steal	*stélaną	253
1627	s t ɑ m	*stámnaz	s t ɑ m ( - - - )	stɑm	stam	446	Dutch					stem	*stámnaz	254
1626	s t ɛ m	*stámnaz	s t ɛ m ( - - - )	stɛm	stem	446	English					stem	*stámnaz	254
2216	s t e f n	*stébnō	s t e f n	stefn	stefn	446	Old_English	Pre-OE transponent *stebn- (citation form *stebnō per R/T p.330) > OE stefn. The form stemn is a later WS variant (fn > mn assimilation, Bülbring §445: 'erst in Alfreds Zeit'). The deeper PGmc reconstruction remains disputed (see DEV_NOTES); this entry uses the local pre-OE transponent and defers cross-branch analysis.				stem	*stebnō	254
