language	variety	form	display	sort_key	form_role	source_scope	source_ref	occurrence_id	origin	status
oe	merc	weoruld	weoruld	weoruld	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:37	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:37:3	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		weoruld	weoruld	weoruld	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70:2	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe	kent	wiarald	wiarald	wiarald	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:38	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:38:2	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		wiarald	wiarald	wiarald	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70:4	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		willa	willa	willa	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md:29	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md	auto
oe		willa	willa	willa	target_form	lexical_heading	will — OE willa	heading:aaff9f8d7dcca7	manifest	auto
oe		willan	willan	willan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md:25	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md	auto
oe		willan	willan	willan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md:33	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md	auto
oe		windan	windan	windan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2294-wind-windan.model.md:25	Germanic/docs/lexeme_reports/model_entries/2294-wind-windan.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/2294-wind-windan.model.md	auto
oe		windan	windan	windan	target_form	lexical_heading	wind — OE windan	heading:96ecf29b45c584	manifest	auto
oe		wiðig	wiðig	withig	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:35	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:35:1	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md	auto
oe		wīþiġ	wīþiġ	withig	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:36	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:36:1	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md	auto
oe		wīþiġ	wīþiġ	withig	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:50	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:50:1	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md	auto
oe		wīþiġ	wīþiġ	withig	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:65	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:65:1	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md	auto
oe		wīþiġ	wīþiġ	withig	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:66	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:66:2	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md	auto
oe		wīþiġ	wīþiġ	withig	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:66	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:66:3	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md	auto
oe		wīþiġ	wīþiġ	withig	target_form	lexical_heading	withy — OE wīþiġ	heading:69c83a81065cc8	manifest	auto
oe		wold	wold	wold	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:25	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:25:3	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md	auto
oe		woll	woll	woll	regular_output	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:30	broad-prose:c24504f4ee1dcd	broad_prose_curated	override
oe		world	world	world	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:39	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:39:1	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		world	world	world	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70:5	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		worold	worold	worold	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:37	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:37:2	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		worold	worold	worold	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:68	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:68:5	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		worold	worold	worold	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70:1	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		woruld	woruld	woruld	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:38	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:38:1	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		woruld	woruld	woruld	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70:3	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		wulf	wulf	wulf	target_form	lexical_heading	wolf — OE wulf	heading:5d6330760caaf8	manifest	auto
oe		wulfai	wulfai	wulfai	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:38	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:38:2	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md	auto
oe		wulfe	wulfe	wulfe	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:37	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:37:1	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md	auto
oe		wulfi	wulfi	wulfi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:38	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:38:1	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md	auto
oe		wull	wull	wull	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:31	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:31:1	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md	auto
oe		wull	wull	wull	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:35	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:35:1	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md	auto
oe		wull	wull	wull	target_form	lexical_heading	wool — OE wull	heading:2c885b07c24f99	manifest	auto
oe		wulle	wulle	wulle	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:28	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:28:1	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md	auto
oe		wulle	wulle	wulle	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:31	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:31:2	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md	auto
oe		wulle	wulle	wulle	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:35	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:35:2	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md	auto
oe		wurold	wurold	wurold	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:39	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:39:2	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
oe		wylf	wylf	wylf	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:53	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:53:1	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md	auto
oe		wépn	wépn	wépn	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:37	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:37:2	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md	auto
pgmc		*áinaz	*áinaz	ainaz	selected_input	trace_proto_input	one — OE ān	trace:0274e6ac17c75f	compact	auto
pgmc		*baina-	*baina-	baina	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md	auto
pgmc		*baina-	*baina-	baina	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:29	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md	auto
pgmc		báiną	*báiną	baina	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:29	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:29:3	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md	auto
pgmc		*báiną	*báiną	baina	source_protoform	lexical_protoform	bone — OE bān	lexical-protoform:ea51fe9fee0d6b	manifest	auto
pgmc		*báiną	*báiną	baina	selected_input	trace_proto_input	bone — OE bān	trace:bbaf9dbb5f9ccc	compact	auto
pgmc		bainan	*bainan	bainan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:2	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md	auto
pgmc		bainan	*bainan	bainan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:29	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:29:2	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md	auto
pgmc		bákaną	*bákaną	bakana	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md:29	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md	auto
pgmc		bákaną	*bákaną	bakana	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md:29	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md:29:3	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md	auto
pgmc		*bákaną	*bákaną	bakana	source_protoform	lexical_protoform	bake — OE bacan	lexical-protoform:b89df6e81fa55d	manifest	auto
pgmc		*bákaną	*bákaną	bakana	selected_input	trace_proto_input	bake — OE bacan	trace:49e0f6b5d87c8e	compact	auto
pgmc		bakanan	*bakanan	bakanan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md:21	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md	auto
pgmc		*bálgiz	*bálgiz	balgiz	selected_input	trace_proto_input	belly — OE bielġ	trace:a5ad71e8267f8f	compact	auto
pgmc		bánną	*bánną	banna	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:23	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:23:1	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md	auto
pgmc		*bánną	*bánną	banna	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:52	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:52:1	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md	auto
pgmc		*bánną	*bánną	banna	source_protoform	lexical_proto	ban — OE bannes	lexical-proto:26725b41edc264	manifest	auto
pgmc		bannan	*bannan	bannan	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:21	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md	auto
pgmc		bánnas	*bánnas	bannas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:25	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md	auto
pgmc		bánnas	*bánnas	bannas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:40	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:40:1	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md	auto
pgmc		*bánnas	*bánnas	bannas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:53	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:53:1	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md	auto
pgmc		*bánnas	*bánnas	bannas	source_protoform	lexical_protoform	ban — OE bannes	lexical-protoform:b7d0b84a60d61e	manifest	auto
pgmc		*bánnas	*bánnas	bannas	selected_input	trace_proto_input	ban — OE bannes	trace:b11d78c245d9a3	compact	auto
pgmc		*bárdaz	*bárdaz	bardaz	selected_input	trace_proto_input	beard — OE beard	trace:f171678aa74f48	compact	auto
pgmc		*basja-	*basja-	basja	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md	auto
pgmc		*bástą	*bástą	basta	selected_input	trace_proto_input	bast — OE bæst	trace:39323f3ea7f733	compact	auto
pgmc		*báθą	*báθą	batha	selected_input	trace_proto_input	bath — OE bæþ	trace:d5f0d0291a7e30	compact	auto
pgmc		báug	*báug	baug	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:23	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:23:1	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md	auto
pgmc		báug	*báug	baug	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:47	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:47:1	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md	auto
pgmc		*báug	*báug	baug	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:65	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:65:1	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md	auto
pgmc		*báug	*báug	baug	source_protoform	lexical_protoform	bow — OE bēag	lexical-protoform:7aeda9f0d8c883	manifest	auto
pgmc		*báug	*báug	baug	selected_input	trace_proto_input	bow — OE bēag	trace:b4bec4e114b8f2	compact	auto
pgmc		*báugijaną	*báugijaną	baugijana	source_protoform	lexical_protoform	bow — OE bīeġan	lexical-protoform:2908e44438c970	manifest	auto
pgmc		*báugijaną	*báugijaną	baugijana	selected_input	trace_proto_input	bow — OE bīeġan	trace:1f700009fea56f	compact	auto
pgmc		*bazja-	*bazja-	bazja	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21:2	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md	auto
pgmc		bázją	*bázją	bazja	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:39	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:39:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md	auto
pgmc		*bázją	*bázją	bazja	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md	auto
pgmc		*bázją	*bázją	bazja	source_protoform	lexical_proto	berry — OE berġes	lexical-proto:3f3ad17fd57502	manifest	auto
pgmc		bázjas	*bázjas	bazjas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:22	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md	auto
pgmc		bázjas	*bázjas	bazjas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md	auto
pgmc		*bázjas	*bázjas	bazjas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md	auto
